classification,corner_near_white,edge_near_white,edge_strict_white,edge_transparent,file_path,has_alpha,height,image_id,is_main,overall_near_white,product_id,sort_order,width
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a085f6c3.jpg,False,540,5360,0,0.63819,2279,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a085fc8a.jpg,False,540,5361,0,0.55247,2279,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a09a4c94.jpg,False,540,5362,1,0.52382,2280,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a09a5377.jpg,False,540,5363,0,0.63819,2280,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a09a5a65.jpg,False,540,5364,0,0.55247,2280,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a0aa5bc9.jpg,False,540,5365,1,0.52382,2281,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a0aa633e.jpg,False,540,5366,0,0.63819,2281,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a0aa69a4.jpg,False,540,5367,0,0.55247,2281,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a0bc8359.jpg,False,540,5368,1,0.52382,2282,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a0bc89fe.jpg,False,540,5369,0,0.63819,2282,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a0bc9041.jpg,False,540,5370,0,0.55247,2282,6,540
clean_white,1.0,0.93956,0.93897,0.0,p_6a1f0a0dc65f0.jpg,False,540,5371,1,0.55232,2283,1,540
review_white,0.91088,0.98507,0.98371,0.0,p_6a1f0a0dc6b92.jpg,False,540,5372,0,0.64304,2283,3,540
clean_white,1.0,0.95526,0.95338,0.0,p_6a1f0a0dc7584.jpg,False,540,5373,0,0.84756,2283,6,540
clean_white,1.0,0.93956,0.93897,0.0,p_6a1f0a0f6dd1f.jpg,False,540,5374,1,0.55232,2284,1,540
review_white,0.91088,0.98507,0.98371,0.0,p_6a1f0a0f6e24b.jpg,False,540,5375,0,0.64304,2284,3,540
clean_white,1.0,0.95526,0.95338,0.0,p_6a1f0a0f6e7d2.jpg,False,540,5376,0,0.84756,2284,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a1068e29.jpg,False,540,5377,1,0.52382,2285,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a1069495.jpg,False,540,5378,0,0.63819,2285,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a1069a8a.jpg,False,540,5379,0,0.55247,2285,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a1187787.jpg,False,540,5380,1,0.52382,2286,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a1187da3.jpg,False,540,5381,0,0.63819,2286,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a118833c.jpg,False,540,5382,0,0.55247,2286,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a1346fba.jpg,False,540,5383,1,0.74888,2287,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a13475c2.jpg,False,540,5384,0,0.72039,2287,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a1347b0a.jpg,False,540,5385,0,0.72044,2287,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a14468d6.jpg,False,540,5386,1,0.52382,2288,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a1446f1c.jpg,False,540,5387,0,0.63819,2288,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a1447554.jpg,False,540,5388,0,0.55247,2288,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a15dad2b.jpg,False,540,5389,1,0.74888,2289,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a15db313.jpg,False,540,5390,0,0.72039,2289,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a15db91f.jpg,False,540,5391,0,0.72044,2289,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a16d96db.jpg,False,540,5392,1,0.52382,2290,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a16d9cb0.jpg,False,540,5393,0,0.63819,2290,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a16da2bf.jpg,False,540,5394,0,0.55247,2290,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a17d8d2c.jpg,False,540,5395,1,0.52382,2291,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a17d9307.jpg,False,540,5396,0,0.63819,2291,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a17d999b.jpg,False,540,5397,0,0.55247,2291,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a18d4768.jpg,False,540,5398,1,0.52382,2292,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a18d4e5a.jpg,False,540,5399,0,0.63819,2292,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a18d5492.jpg,False,540,5400,0,0.55247,2292,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a19eac89.jpg,False,540,5401,1,0.52382,2293,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a19eb37b.jpg,False,540,5402,0,0.63819,2293,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a19ebc42.jpg,False,540,5403,0,0.55247,2293,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a1c36057.jpg,False,540,5404,1,0.92508,2294,1,540
clean_white,1.0,0.99033,0.98941,0.0,p_6a1f0a1c3661a.jpg,False,540,5405,0,0.8163,2294,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a1c36d4c.jpg,False,540,5406,0,0.82264,2294,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a1d98b41.jpg,False,540,5407,1,0.52382,2295,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a1d991a3.jpg,False,540,5408,0,0.63819,2295,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a1d9988f.jpg,False,540,5409,0,0.55247,2295,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a1f7b6d7.jpg,False,540,5410,1,0.89066,2296,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a1f7bc6d.jpg,False,540,5411,0,0.96957,2296,3,540
clean_white,1.0,0.96018,0.95934,0.0,p_6a1f0a1f7c24c.jpg,False,540,5412,0,0.57043,2296,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a20bc19c.jpg,False,540,5413,1,0.52382,2297,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a20bc907.jpg,False,540,5414,0,0.63819,2297,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a20bd087.jpg,False,540,5415,0,0.55247,2297,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a21bb654.jpg,False,540,5416,1,0.52382,2298,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a21bbd53.jpg,False,540,5417,0,0.63819,2298,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a21bc480.jpg,False,540,5418,0,0.55247,2298,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a22ba8c9.jpg,False,540,5419,1,0.52382,2299,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a22baeba.jpg,False,540,5420,0,0.63819,2299,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a22bb4bb.jpg,False,540,5421,0,0.55247,2299,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a23b8edc.jpg,False,540,5422,1,0.52382,2300,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a23b9526.jpg,False,540,5423,0,0.63819,2300,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a23b9b2e.jpg,False,540,5424,0,0.55247,2300,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a24b7249.jpg,False,540,5425,1,0.52382,2301,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a24b78d1.jpg,False,540,5426,0,0.63819,2301,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a24b7f9e.jpg,False,540,5427,0,0.55247,2301,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a25b2bb2.jpg,False,540,5428,1,0.52382,2302,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a25b314d.jpg,False,540,5429,0,0.63819,2302,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a25b35e2.jpg,False,540,5430,0,0.55247,2302,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a26adada.jpg,False,540,5431,1,0.52382,2303,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a26ae0d6.jpg,False,540,5432,0,0.63819,2303,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a26ae5b5.jpg,False,540,5433,0,0.55247,2303,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a27c3bcf.jpg,False,540,5434,1,0.52382,2304,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a27c41ff.jpg,False,540,5435,0,0.63819,2304,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a27c48ef.jpg,False,540,5436,0,0.55247,2304,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a290cc3a.jpg,False,540,5437,1,0.52382,2305,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a290d30c.jpg,False,540,5438,0,0.63819,2305,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a290da1e.jpg,False,540,5439,0,0.55247,2305,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a2a084b0.jpg,False,540,5440,1,0.52382,2306,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a2a08b55.jpg,False,540,5441,0,0.63819,2306,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a2a090df.jpg,False,540,5442,0,0.55247,2306,6,540
clean_white,1.0,0.93721,0.93643,0.0,p_6a1f0a2b4b512.jpg,False,540,5443,1,0.52382,2307,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a2b4bd03.jpg,False,540,5444,0,0.63819,2307,3,540
review_white,1.0,0.89993,0.89853,0.0,p_6a1f0a2b4c3c9.jpg,False,540,5445,0,0.55247,2307,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a2c48efa.jpg,False,540,5446,1,0.79576,2308,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a2c495f9.jpg,False,540,5447,0,0.63782,2308,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a2c49c4c.jpg,False,540,5448,0,0.75032,2308,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a2d988c8.jpg,False,540,5449,1,0.79576,2309,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a2d98f48.jpg,False,540,5450,0,0.63782,2309,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a2d9958c.jpg,False,540,5451,0,0.75032,2309,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a2e91ba1.jpg,False,540,5452,1,0.79576,2310,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a2e921c3.jpg,False,540,5453,0,0.63782,2310,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a2e9280a.jpg,False,540,5454,0,0.75032,2310,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a2f8bf9d.jpg,False,540,5455,1,0.79576,2311,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a2f8c588.jpg,False,540,5456,0,0.63782,2311,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a2f8cb24.jpg,False,540,5457,0,0.75032,2311,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a30b025f.jpg,False,540,5458,1,0.79576,2312,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a30b1288.jpg,False,540,5459,0,0.63782,2312,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a30b1f3b.jpg,False,540,5460,0,0.75032,2312,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a324259d.jpg,False,540,5461,1,0.79576,2313,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a3242cd2.jpg,False,540,5462,0,0.63782,2313,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a324324d.jpg,False,540,5463,0,0.75032,2313,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a3341382.jpg,False,540,5464,1,0.79576,2314,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a3341ff0.jpg,False,540,5465,0,0.63782,2314,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a3342646.jpg,False,540,5466,0,0.75032,2314,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a34855e8.jpg,False,540,5467,1,0.79576,2315,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a3485c51.jpg,False,540,5468,0,0.63782,2315,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a3486272.jpg,False,540,5469,0,0.75032,2315,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a357e481.jpg,False,540,5470,1,0.79576,2316,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a357eabc.jpg,False,540,5471,0,0.63782,2316,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a357f0de.jpg,False,540,5472,0,0.75032,2316,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a367511f.jpg,False,540,5473,1,0.79576,2317,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a3675806.jpg,False,540,5474,0,0.63782,2317,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a3675d79.jpg,False,540,5475,0,0.75032,2317,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a3770231.jpg,False,540,5476,1,0.79576,2318,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a3770767.jpg,False,540,5477,0,0.63782,2318,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a3770d65.jpg,False,540,5478,0,0.75032,2318,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a3867fde.jpg,False,540,5479,1,0.79576,2319,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a386861e.jpg,False,540,5480,0,0.63782,2319,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a3868c02.jpg,False,540,5481,0,0.75032,2319,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a39628c9.jpg,False,540,5482,1,0.79576,2320,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a3962fd4.jpg,False,540,5483,0,0.63782,2320,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a3963671.jpg,False,540,5484,0,0.75032,2320,6,540
clean_white,1.0,0.99625,0.9961,0.0,p_6a1f0a3b89245.jpg,False,540,5485,1,0.79557,2321,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a3b89a65.jpg,False,540,5486,0,0.73022,2321,3,540
needs_background,1.0,0.73316,0.73309,0.0,p_6a1f0a3b8a17a.jpg,False,540,5487,0,0.35617,2321,6,540
clean_white,1.0,0.99625,0.9961,0.0,p_6a1f0a3dbea7d.jpg,False,540,5488,1,0.81473,2322,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a3dbf15a.jpg,False,540,5489,0,0.66211,2322,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a3dbf787.jpg,False,540,5490,0,0.74789,2322,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a3eba52b.jpg,False,540,5491,1,0.79576,2323,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a3ebab19.jpg,False,540,5492,0,0.63782,2323,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a3ebb0a9.jpg,False,540,5493,0,0.75032,2323,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a40a4701.jpg,False,540,5494,1,0.7479,2324,1,540
clean_white,1.0,0.99761,0.9971,0.0,p_6a1f0a40a4d79.jpg,False,540,5495,0,0.67033,2324,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a40a53d3.jpg,False,540,5496,0,0.79734,2324,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a419c22a.jpg,False,540,5497,1,0.79576,2325,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a419c901.jpg,False,540,5498,0,0.63782,2325,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a419cf72.jpg,False,540,5499,0,0.75032,2325,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a42934cd.jpg,False,540,5500,1,0.79576,2326,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a4293b4a.jpg,False,540,5501,0,0.63782,2326,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a4294177.jpg,False,540,5502,0,0.75032,2326,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a438b51d.jpg,False,540,5503,1,0.79576,2327,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a438bb69.jpg,False,540,5504,0,0.63782,2327,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a438c1d7.jpg,False,540,5505,0,0.75032,2327,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a44aed9d.jpg,False,540,5506,1,0.79576,2328,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a44af48a.jpg,False,540,5507,0,0.63782,2328,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a44afb35.jpg,False,540,5508,0,0.75032,2328,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a45bd500.jpg,False,540,5509,1,0.79576,2329,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a45bdaa9.jpg,False,540,5510,0,0.63782,2329,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a45bdfe5.jpg,False,540,5511,0,0.75032,2329,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a46ee7e8.jpg,False,540,5512,1,0.79576,2330,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a46eedf3.jpg,False,540,5513,0,0.63782,2330,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a46ef39e.jpg,False,540,5514,0,0.75032,2330,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a47e7b8b.jpg,False,540,5515,1,0.79576,2331,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a47e8679.jpg,False,540,5516,0,0.63782,2331,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a47e8e17.jpg,False,540,5517,0,0.75032,2331,6,540
review_white,1.0,0.86717,0.8143,0.0,p_6a1f0a4a269f1.jpg,False,540,5518,1,0.42918,2332,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a4a27073.jpg,False,540,5519,0,0.74655,2332,3,540
clean_white,1.0,0.95974,0.95254,0.0,p_6a1f0a4a276d4.jpg,False,540,5520,0,0.72662,2332,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a4b50872.jpg,False,540,5521,1,0.79576,2333,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a4b50ea5.jpg,False,540,5522,0,0.63782,2333,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a4b51428.jpg,False,540,5523,0,0.75032,2333,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a4c66648.jpg,False,540,5524,1,0.79576,2334,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a4c66ca1.jpg,False,540,5525,0,0.63782,2334,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a4c6716c.jpg,False,540,5526,0,0.75032,2334,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a4d5e1d0.jpg,False,540,5527,1,0.79576,2335,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a4d5e93f.jpg,False,540,5528,0,0.63782,2335,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a4d5eee3.jpg,False,540,5529,0,0.75032,2335,6,540
clean_white,1.0,0.99184,0.99077,0.0,p_6a1f0a4ea0804.jpg,False,540,5530,1,0.79576,2336,1,540
clean_white,1.0,0.99169,0.99114,0.0,p_6a1f0a4ea0de1.jpg,False,540,5531,0,0.63782,2336,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a4ea133d.jpg,False,540,5532,0,0.75032,2336,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a4f9b0fd.jpg,False,540,5533,1,0.88428,2337,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a4f9b8a5.jpg,False,540,5534,0,0.91756,2337,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a4f9bee2.jpg,False,540,5535,0,0.97275,2337,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a50ef55d.jpg,False,540,5536,1,0.88428,2338,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a50efb8a.jpg,False,540,5537,0,0.91756,2338,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a50f01a3.jpg,False,540,5538,0,0.97275,2338,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a52c2c6a.jpg,False,540,5539,1,0.88428,2339,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a52c324b.jpg,False,540,5540,0,0.91756,2339,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a52c3843.jpg,False,540,5541,0,0.97275,2339,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a543f09f.jpg,False,540,5542,1,0.88428,2340,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a543f7b5.jpg,False,540,5543,0,0.91756,2340,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a543fe20.jpg,False,540,5544,0,0.97275,2340,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a553522e.jpg,False,540,5545,1,0.88428,2341,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a553585b.jpg,False,540,5546,0,0.91756,2341,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5535dca.jpg,False,540,5547,0,0.97275,2341,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a562d05f.jpg,False,540,5548,1,0.88428,2342,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a562ea50.jpg,False,540,5549,0,0.91756,2342,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a562eef3.jpg,False,540,5550,0,0.97275,2342,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a57256fd.jpg,False,540,5551,1,0.88428,2343,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5725d6f.jpg,False,540,5552,0,0.91756,2343,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a57262ec.jpg,False,540,5553,0,0.97275,2343,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a581b167.jpg,False,540,5554,1,0.88428,2344,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a581b71c.jpg,False,540,5555,0,0.91756,2344,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a581bc63.jpg,False,540,5556,0,0.97275,2344,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a590f555.jpg,False,540,5557,1,0.88428,2345,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a590fc86.jpg,False,540,5558,0,0.91756,2345,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a59102b9.jpg,False,540,5559,0,0.97275,2345,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5a09086.jpg,False,540,5560,1,0.88428,2346,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5a09898.jpg,False,540,5561,0,0.91756,2346,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5a09e84.jpg,False,540,5562,0,0.97275,2346,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5b17e9c.jpg,False,540,5563,1,0.88428,2347,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5b184fd.jpg,False,540,5564,0,0.91756,2347,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5b18ae1.jpg,False,540,5565,0,0.97275,2347,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5c10022.jpg,False,540,5566,1,0.88428,2348,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5c1067d.jpg,False,540,5567,0,0.91756,2348,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5c10bd7.jpg,False,540,5568,0,0.97275,2348,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5dcb2bb.jpg,False,540,5569,1,0.84856,2349,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5dcb83f.jpg,False,540,5570,0,0.72563,2349,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5dcbd43.jpg,False,540,5571,0,0.89965,2349,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5ec15cc.jpg,False,540,5572,1,0.88428,2350,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5ec1b4a.jpg,False,540,5573,0,0.91756,2350,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5ec208a.jpg,False,540,5574,0,0.97275,2350,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5fb7522.jpg,False,540,5575,1,0.88428,2351,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5fb7b8b.jpg,False,540,5576,0,0.91756,2351,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a5fb8354.jpg,False,540,5577,0,0.97275,2351,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a61c8f14.jpg,False,540,5578,1,0.86535,2352,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a61c98bf.jpg,False,540,5579,0,0.82114,2352,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a61ca119.jpg,False,540,5580,0,0.88379,2352,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a62bf6a3.jpg,False,540,5581,1,0.88428,2353,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a62bfd16.jpg,False,540,5582,0,0.91756,2353,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a62c02de.jpg,False,540,5583,0,0.97275,2353,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a6415fbb.jpg,False,540,5584,1,0.88428,2354,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a6416707.jpg,False,540,5585,0,0.91756,2354,3,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a6416dcf.jpg,False,540,5586,0,0.97275,2354,6,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a650e1ff.jpg,False,540,5587,1,0.88428,2355,1,540
clean_white,1.0,1.0,1.0,0.0,p_6a1f0a650efa6.jpg,False,540,5588,0,0.91756,2355,3,540
